participant,task,attempt,method,Rvel,Rfeat,Rvel*,Rfeat*,RvD,RfD,iactForce,iactTime,L2,L2Final,FeatDiffFinal,FeatWeightPath,WeightPath,FeatDiff,RegretFinal,Regret
P2,T3,1,B,0.11080930240487687,52.48265225390648,0.0406183171652,71.5630861069,0.07019098523967687,19.080433852993522,90.34629328959657,0.8,0.2046265718760759,0.0,4.118305696465541e-11,20.719810478882685,1.0,19.080433852993522,-4.118305696465541e-11,-19.080433852993522
P2,T3,2,A,0.13767727602756252,68.03812757634518,0.0406183171652,71.5630861069,0.09705895886236252,3.5249585305548266,272.0642721097208,2.3000000000000003,0.33814988684337277,0.16999843237375245,3.454296383074407,20.763953363349827,1.467566083098042,3.5249585305548266,3.454296383074407,-3.5249585305548266
P2,T3,2,B,0.12070848741736966,57.49592466716392,0.0406183171652,71.5630861069,0.08009017025216966,14.067161439736083,79.59158084624043,0.7000000000000001,0.2696546846703435,0.0,4.118305696465541e-11,20.707773090541423,1.0,14.067161439736083,-4.118305696465541e-11,-14.067161439736083
P2,T4,1,A,0.2823519496781376,98.1714371845159,0.0320482060381,64.7395550562,0.2503037436400376,33.43188212831589,179.39615313001727,1.5,0.5525235317336584,1.0,30.817294559388074,20.688053571616827,1.3650565268413857,33.43188212831589,0.0,0.0
P2,T4,1,B,0.2466584716321641,75.63114828113389,0.0320482060381,64.7395550562,0.2146102655940641,10.891593224933885,101.8141549221231,0.8,0.04895414307577562,0.10898181082833465,6.152527680048976,19.994097658731597,0.26608299717710415,10.891593224933885,0.0,0.0
P2,T4,2,A,0.3697511978769655,96.39402652327466,0.0320482060381,64.7395550562,0.3377029918388655,31.654471467074657,270.73996404600575,1.9000000000000001,0.46613129765357586,0.5164385981897865,23.41137658824634,21.112577716373323,1.9944851178555467,31.654471467074657,0.0,0.0
P2,T4,2,B,0.2676727652150089,79.65524746060026,0.0320482060381,64.7395550562,0.2356245591769089,14.91569240440026,104.08984717126945,0.8,0.05539785142913743,0.1074595478785311,6.052709659566574,19.91609092221086,0.14203281759694453,14.91569240440026,0.0,0.0
P3,T1,1,A,0.05149306140053805,43.026045155177016,0.025266781174202255,41.50272782483688,0.02622628022633579,1.5233173303401344,191.55119439235818,1.3,0.6783424246446005,0.0,0.0,20.22433301451217,0.41238150686589137,1.5233173303401344,0.0,1.5233173303401344
P3,T1,1,B,0.052542482912775273,45.32358183179383,0.025266781174202255,41.50272782483688,0.027275701738573018,3.8208540069569494,106.49567916715046,0.8,0.2739939135932709,0.0,0.0,20.628735549886372,1.0,3.8208540069569494,0.0,3.8208540069569494
P3,T1,2,A,0.044574809949390115,42.59007202326258,0.025266781174202255,41.50272782483688,0.01930802877518786,1.087344198425697,181.661406381259,1.4000000000000001,0.1569195659826651,0.0,0.0,20.644200834372036,1.0,1.087344198425697,0.0,1.087344198425697
P3,T1,2,B,0.03914389028963721,44.19578517912551,0.025266781174202255,41.50272782483688,0.013877109115434955,2.6930573542886265,94.13523755333289,0.7000000000000001,0.23387284554682833,0.0,0.0,20.566333599589512,1.0,2.6930573542886265,0.0,2.6930573542886265
P3,T2,1,A,0.1037353606807662,261.15466155374355,0.0227234209604,30.3635833267,0.0810119397203662,230.79107822704356,389.04687726576714,2.4000000000000004,0.034096021744452344,0.39233103037628325,143.05800556132516,19.933158476878226,0.11384799204330243,230.79107822704356,0.0,0.0
P3,T2,1,B,0.10444970477589352,103.24547768429659,0.0227234209604,30.3635833267,0.08172628381549352,72.8818943575966,162.08155976034456,0.9,0.031187518296389917,0.08286279373642763,48.94631578513017,19.92432731781092,0.14348475445912334,72.8818943575966,0.0,0.0
P3,T2,2,A,0.2537947345217192,170.10624775937785,0.0227234209604,30.3635833267,0.23107131356131919,139.74266443267786,714.0016152609971,2.9000000000000004,0.05123803630235284,0.39803536072860357,143.46712780935616,21.51389324624767,2.2361933859144276,139.74266443267786,0.0,0.0
P3,T2,2,B,0.07482272549712626,142.12064233844598,0.0227234209604,30.3635833267,0.05209930453672626,111.75705901174598,91.52514114356394,0.6000000000000001,0.03658685404645804,0.10136267230630572,60.869409352102,19.938158108887926,0.18635607108641897,111.75705901174598,0.0,0.0
P3,T3,1,A,0.16744420499006482,41.59858683192585,0.0406183171652,71.5630861069,0.1268258878248648,29.964499274974152,190.80160262608004,1.6,0.038644539066839484,0.0,4.118305696465541e-11,20.721289376370812,1.0,29.964499274974152,-4.118305696465541e-11,-29.964499274974152
P3,T3,1,B,0.1404877019720887,55.42881968322937,0.0406183171652,71.5630861069,0.0998693848068887,16.13426642367063,55.98025917300069,0.6000000000000001,0.4192419892612586,0.2400334655270585,1.2694933154278374,20.392173219629157,0.7599665344729415,16.13426642367063,1.2694933154278374,-16.13426642367063
P3,T3,2,A,0.16081157732169848,57.994469435913096,0.0406183171652,71.5630861069,0.12019326015649848,13.568616670986906,205.44786666715854,1.8,0.11093279319684896,0.0,4.118305696465541e-11,20.624553017892246,1.2130238246860472,13.568616670986906,-4.118305696465541e-11,-13.568616670986906
P3,T3,2,B,0.13289983961023052,58.09774065335654,0.0406183171652,71.5630861069,0.09228152244503052,13.465345453543463,69.24032367801145,0.6000000000000001,0.29903904971016626,0.10679727371765524,0.1312616895408496,20.56266645801702,0.8932027262823448,13.465345453543463,0.1312616895408496,-13.465345453543463
P3,T4,1,A,0.26316954521532027,60.9263334882711,0.0320482060381,64.7395550562,0.23112133917722028,3.813221567928906,273.70528526368764,2.3000000000000003,0.4006632291203038,0.7541812091556181,22.995445675545895,21.499622096878767,2.761700683690627,3.813221567928906,0.0,0.0
P3,T4,1,B,0.2778037933659124,70.6080208168479,0.0320482060381,64.7395550562,0.24575558732781239,5.868465760647894,130.58038583069748,0.9,0.16366873410867452,0.7607932907563557,23.02944517676643,20.770719450722094,1.2773357523896036,5.868465760647894,0.0,0.0
